2024-08-19T20:38:38.008996 [ENB    ] [I] Using binary /usr/local/bin/srsenb with arguments: 
2024-08-19T20:38:38.058475 [ENB    ] [I] Built in Release mode using commit ec29b0c1f on branch HEAD.
2024-08-19T21:11:36.181020 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:11:36.181021 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:11:36.181029 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:11:54.853131 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:11:54.853188 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:11:54.853202 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:12:04.852859 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:12:04.852863 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:12:04.852864 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:12:04.852874 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:12:23.524142 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:12:23.524203 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:12:23.524222 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:12:33.523926 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:12:33.523938 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:12:33.523939 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:12:33.523967 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:12:52.197153 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:12:52.197238 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:12:52.197256 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:13:02.196966 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:13:02.196971 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:13:02.196972 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:13:02.196982 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:13:20.869130 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:13:20.869209 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:13:20.869219 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:13:30.869029 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:13:30.869033 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:13:30.869035 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:13:30.869044 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:13:49.540138 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:13:49.540252 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:13:49.540261 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:13:59.539823 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:13:59.539827 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:13:59.539828 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:13:59.539839 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:14:18.212164 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:14:18.212300 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:14:18.212331 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:14:28.211871 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:14:28.211876 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:14:28.211877 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:14:28.211888 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:14:46.884187 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:14:46.884287 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:14:46.884308 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:14:56.883704 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:14:56.883708 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:14:56.883710 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:14:56.883717 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:15:15.556143 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:15:15.556238 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:15:15.556252 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:15:25.557841 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:15:25.557852 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:15:25.557853 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:15:25.557865 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:15:44.228156 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:15:44.228214 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:15:44.228227 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:15:54.227870 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:15:54.227877 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:15:54.227880 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:15:54.227903 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:16:12.901131 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:16:12.901178 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:16:12.901192 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:16:22.900875 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:16:22.900883 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:16:22.900885 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:16:22.900906 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:16:41.572152 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:16:41.572184 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:16:41.572199 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:16:51.571768 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:16:51.571773 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:16:51.571774 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:16:51.571782 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:17:10.245133 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:17:10.245164 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:17:10.245175 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:17:20.244861 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:17:20.244865 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:17:20.244866 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:17:20.244876 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:17:38.916157 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:17:38.916187 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:17:38.916199 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:17:48.915690 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:17:48.915694 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:17:48.915696 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:17:48.915704 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:18:07.589130 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:18:07.589256 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:18:07.589268 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:18:17.588725 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:18:17.588729 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:18:17.588731 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:18:17.588738 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:18:36.260149 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:18:36.260255 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:18:36.260267 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:18:46.259520 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:18:46.259524 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:18:46.259525 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:18:46.259540 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:19:04.933133 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:19:04.933223 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:19:04.933239 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:19:14.932523 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:19:14.932529 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:19:14.932531 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:19:14.932547 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:19:33.604153 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:19:33.604202 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:19:33.604228 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:19:43.606377 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:19:43.606399 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:19:43.606404 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:19:43.606439 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:20:02.277129 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:20:02.277226 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:20:02.277239 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:20:12.276364 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:20:12.276369 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:20:12.276371 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:20:12.276381 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:20:30.949167 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:20:30.949279 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:20:30.949299 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:20:40.948383 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:20:40.948388 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:20:40.948390 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:20:40.948405 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:20:59.621155 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:20:59.621227 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:20:59.621241 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:21:09.620276 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:21:09.620281 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:21:09.620283 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:21:09.620292 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:21:28.292186 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:21:28.292269 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:21:28.292292 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:21:38.291305 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:21:38.291309 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:21:38.291310 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:21:38.291319 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:21:56.965130 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:21:56.965217 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:21:56.965229 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:22:06.964296 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:22:06.964301 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:22:06.964302 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:22:06.964312 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:22:25.636150 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:22:25.636228 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:22:25.636245 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:22:35.637713 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:22:35.637719 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:22:35.637721 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:22:35.637736 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:22:54.309166 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:22:54.309335 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:22:54.309366 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:23:04.308948 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:23:04.308952 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:23:04.308954 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:23:04.308966 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:23:22.980141 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:23:22.980197 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:23:22.980212 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:23:32.979872 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:23:32.979876 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:23:32.979877 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:23:32.979886 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:23:51.653135 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:23:51.653257 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:23:51.653274 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:24:01.653213 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:24:01.653231 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:24:01.653232 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:24:01.653242 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:24:20.324136 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:24:20.324179 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:24:20.324189 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:24:30.324166 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:24:30.324171 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:24:30.324172 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:24:30.324182 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:24:48.997135 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:24:48.997211 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:24:48.997226 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:24:58.996333 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:24:58.996337 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:24:58.996339 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:24:58.996347 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:25:17.668135 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:25:17.668178 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:25:17.668195 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:25:27.667442 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:25:27.667449 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:25:27.667451 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:25:27.667472 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:25:46.340154 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:25:46.340251 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:25:46.340265 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:25:56.339511 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:25:56.339516 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:25:56.339517 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:25:56.339526 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:26:15.012161 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:26:15.012264 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:26:15.012278 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:26:25.011493 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:26:25.011497 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:26:25.011498 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:26:25.011506 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:26:43.684133 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:26:43.684185 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:26:43.684197 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:26:53.683329 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:26:53.683333 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:26:53.683334 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:26:53.683343 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:27:12.356145 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:27:12.356227 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:27:12.356241 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:27:22.355246 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:27:22.355250 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:27:22.355252 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:27:22.355260 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:27:41.028159 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:27:41.028193 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:27:41.028205 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:27:51.027289 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:27:51.027293 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:27:51.027295 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:27:51.027304 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:28:09.700175 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:28:09.700254 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:28:09.700267 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:28:19.700154 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:28:19.700159 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
